run,autoridade,atributo,tamanho eg1g1ai,tamanho g1yi
424,_9khxWáÂêDÃúÃsHQêtÛnBsÇjkÇVã,Ú8hjnmEgÉcDee10,124,124
189,ãÂ7TdéyXoúsIÕÚyÉJpÉehhÁSxQ,fçwJ4YYtÂ7zãa6û,124,124
307,JBEF1pa9jÛÂ0,pkGLmuH,124,124
408,pAHhQj8êo2KÕGLlMMféJq9FGbÛ_,t2çÂSâFõKAÊrMDiDE,124,124
173,92ÁBomtÛ8J90SãX8ÕmõvLKyãSvZN,kUâ4f8Gb,124,124
425,c7StêâG72õSÉÁA2,Q2sRAFm6vIâ8qilÚ9G,124,124
190,0õnOF9iÂCxúCRxÂFáS,Y3SeÁSYfÛõG5ÂZO2Yfâ,124,124
308,EZpPÚ0cûOSCÃoJVqyD,5ãJRhûzç,124,124
409,ÚÕcKqlêlokÂyZÉjûCyrCI,EwP4TBw,124,124
174,lêq_ç,z1E2EkûçsOáMç3FSÃûyNgM8X,124,124
426,0rSWYV6Jkh,vÇáDHúRY,124,124
191,ÕÕUKÚYCHN0Fõâfq_û_tBWpzqud,CsWy1GVQCõ,124,124
309,OiÂ1yxiGAMS,uévHKcToê54PyÚo5QFUZfPÂÇg5áç,124,124
410,qõXSãePnõÊrtkUCEV,XêçÛdLlPéGWõWSAÊM9Ef,124,124
175,ySipûõ9Tr8sCP7cUH,ÁPáÂÃ5déjN8m6tAy1goUáméG4J,124,124
427,lKÊpSLc,M3U_jckûjzâAá3XÕPkepYÕ6,124,124
192,gDIgWnUKXLâSdo6Q_Õao6czãHNtjjP,kâûnKNêCõ0uJ6ÇõxHziILqâãP,124,124
310,DM6eûA,l6áphaFLfÉQadZ,124,124
411,BYÃÕk,eÃáwJ9usa4TiÕ2ÂRÃP,124,124
176,t9s2v,ImçOok0CYaõGvÇNdDjaJ0QHáéCâÂfk,124,124
428,LbTúWc97ÚfÃmN2Lvs,Z4Z1uÚtUCcçlkIwLiê0ÉAGÊm,124,124
193,SiwYm,utDÚPedOVes,124,124
311,D9rÊ0HS_PÂS_hWlMPBoûõPvEâF,BJû51oWFHsÃbnÁ,124,124
412,ÛQYOaBs,C3MFcYkUÛ3eáucb9,124,124
177,ûÚ9bOéW4UBcOÚÂHIEF,ccEY_,124,124
429,xtOQbmÉáO,ÇúWV9ÂÁçBç5gvfãJzZYvyÊÚtã,124,124
194,JOT8YÛpE7q,âoçc9IRvu,124,124
312,2g_IõÕMNoAcZNâX,q2úúkp8ûjX7BZT9QKFõÇÕáõ,124,124
413,ulFÂéIáRêp80,my6euHÂuMmg7j13ÚêB,124,124
178,rdeP8bSwplN68õéÕrEUxnúDÂJlT,Hs09Á,124,124
430,éç0NâcErxÇc4XStÇIW,ÛÛÕ5yC1uw50,124,124
195,CWlC2vâÇmr,úOd4âçÚzs_vD3N0JZ6zjs8,124,124
313,ÂÃVcC33GMáÚthu4G6T8,HDéNJ6zÃPugJ8rqKçHl6iN4ékyI,124,124
414,4T69OoNyHi,7T9HzlÂw4Xa,124,124
179,õêpná,yG82Zc_,124,124
431,CvPO3P0Hz1tÊlõápÕÊYãÃwOûÕÛ,ÁZÕrÉaléZpÚDnrMéxB,124,124
196,JhMaõÛOx5rkKTãjaáUpésnMZNâ,NÚU55Û3e0ÕedCHCÃÚU,124,124
314,SFûâéWûHêênkãNF34WûMXOTb_xâOa,uERûQÃ,124,124
415,rBuÊYiÁû,eyoiq,124,124
180,IéU6tLõCXRÉ9CãKCDÚKGFlQd1t,fÉxlázxkv2zâV8ÛP,124,124
432,Ê6MRiávÕ7DMSê4ÂY6nÇûÕ6uE3r,8r9ON5Içpd3AI,124,124
197,Õ5lWÂÃ9Ç,4mõhZb548GbÚ7n0VâTÕd,124,124
315,ÉyjCIjV0áÂDrWm7ÉúlÊçMçgaK,ÁtyLmXTBrFqúd2e0o,124,124
416,ûXIsû6,4Ê6tz2myOçS,124,124
181,Õé17kreMdÁg,ÉXyjéKGçyÕÁR,124,124
433,IejÚxdPÚXPVúr,YMEZÕ,124,124
198,êúK3K7Dõ,LDEDÚBlSlÃ,124,124
316,aTH6Fk1iVeáÛÃ,3VTNu6u7np,124,124
417,r4ÂYwNõag4bi3GateâUêtfQJhÚc,IzfêTCÂOiu81JoÇioBâ7_PFêê,124,124
182,EGKZwáUaiFûruÛKOBej,Iã3ÕÊoÉrOûÇMuUGyTn,124,124
434,llHÚJdCeû,yÁJWéáéTG3ufÕbÂO0TwVouDE1AwAdÃ,124,124
199,PIv1HkAheÃQqã5iÕ26h9o,ÂÕdÕéZ,124,124
317,vg3uYScjtãdeP3G,ZwJ6howXKLU,124,124
418,YÁvenYÊ8Cw3âhaõYYtc,CROMNM5Lêg3çSuk4Áv,124,124
183,CxiLDYâK7õ8jÊ9ú_jYO5E,êRÂgxL0fÊOÂ9sNãWâ,124,124
435,i0nus8ihÁNo8uÚR2ÃÊ,DfK3JÚgS8hSÛQÃçmBÇiúiõC1kvQAM,124,124
200,nJRUÇXFFHVkoY,Vc5EqRun0FmVBÉ0NÛãVõÂ1FÕZoúMJ9,124,124
318,ÚxgêMfMÊ,ãá1oÕAâXT2Fâ,124,124
419,kk6oNp3y,ZÚmeF3gõOiHFZõ,124,124
184,j66c5EÊqMUMVd,CbGáU2GDLxEr,124,124
436,TFwTf7NtzMO8muqW_uU7dCAfan6,5lõvZmwothBykeLÁKf4,124,124
201,ÚoCUoy_70S,WÃ1LEÉ,124,124
319,dLaêç_19i_â_XÊJÕújsR2CEdõo0,AkmtiGoç7ÛgTçdBQEKrGâqf6,124,124
420,ãsá2qWcJHC5xWEGBQãp_KãEÃ515,I1cur50_é6_,124,124
185,RS2É8cÁÂõúJQ,iAû1ãÉfZêlI7vpiSpLALatgãmâ,124,124
437,A5ÁAKOdjçlgÂ9_XIpRÇq2,Pg3WY3pN8ç,124,124
286,AÊCyJ21âÇUCÛ5aXGsn,úARjÊ,124,124
51,úûHûÉv,P6WÇÛUWvS42TLYÁ7YPxEOÉaIÇ1Ç,124,124
387,ûp5OdÕãKúI_,ã8ÊH627rwûIa,124,124
68,yepIVpC_ÊvaZQhYrgrtÚaH3ÉÉ4TTxu,jÛõTTOLT_wÊyG_X6éXP7ÊÊSÊ,124,124
270,SpÚCS56M,QÇIZvdQScVÇV8hPûÚÁ,124,124
287,jWGlõd0jáwPÂFÂLCmuDONõRtÃpãÉPû,GDr99uQxq,124,124
52,âuD8FÂoAUÁUÉHtYu07v,SVN5Â5Eh5uâdpÇ4o_UÕÊpkdWXeR,124,124
388,NQZûTp22kYÁDJFpNWa8puOgG1ê,IMémTûPlHÕTsxN4LçtêXãMcÉáÊCKúG,124,124
69,pWgÇxgÃIÚÕûÃÇV,wEypEoSywWp0ûSmSxyJtI6slYuhÚUs,124,124
271,8yZ1CQáUdÂr4Q92ÂÁMd,ãúNrewbPÂÇp7mÊzécRDçh6VhG,124,124
288,3Ir3P,fGÃad91BzYyCXNW4lmh6rdA,124,124
53,JvkOCXmâD3Eõs5a5XãUnÛxZUy,Tx1RDsckÁZpyul20h36Ga,124,124
389,dRpPcHzidXç7tj,ãÂH6hF,124,124
70,Qr0_Nw64TÃYEWc,õûfZfoy,124,124
272,iÂj8UmJ3c,ú8F6ábZAMa1F,124,124
289,ûmõCnuRâ,MrNI5mõHoõgâxÕVWRSaÇã,124,124
54,É2Yt9wOâqÉD7JÕÛR1âÉDjâX0ÃyY,HLêêmÉ7râMé1aD,124,124
390,zSnzêbtÂk_xj,ÁKCe62LÁÇvêÛÕsYKhqVRq,124,124
71,çáFkWbYánw8TbsECV8PwÊXE3YY,iXVÉX9f2çxRXg8Â2Q2M21qûB,124,124
273,M14xDDKdRy02IgiÚêúCMxZxZ3âYCO,uDY3vyL3Gbâú5Qh,124,124
290,fnM7Êõj_ãIEÚHbUê0õÃ,QÉs7tKsjXÚná7dpC,124,124
55,RJxwTêZÇu_NceúKuãeTOP9j_Áv,UQ9ZéÇÚUÇH8NIÂÇNéhoÂqQ1Êá,124,124
391,xátÁXãJel3EHTuá_ÛÉS2MBehyrvéV,iZê3Vu,124,124
72,Hw4wâG,eNNõÇhCaySeZRê1nrÊx6Dwcqzçp4Rn,124,124
274,2xÂaU8jVJÃÊA31XpZúgru_qwÃ5VK,â13sXjzGM7mDZszaQpYõtgwOÕ2FX,124,124
291,tgTBÁQOÂy,D7h1êtlWSjmp7Báa9éÂ,124,124
56,PÂ0dÚãF8U,Ûp7YxHÃãÉYs2cÉãzCúfl_ãÊ,124,124
392,ENVâ0ÚUãtNMofEpULB,ÂtyegBáyadÛuY2k2Nycl_F8U1nRqC,124,124
73,XÚ4ÛtKáztpn9gâSâã4r_ûh,HEaÇpÃcDÛsEê8h8IboyÂÃ,124,124
275,VÁ6CMI2ãGz,H4HãV0lõ_ÉENFúãÁÊuét5IB1FH,124,124
292,ÛleeYûWçáoX,xMcgkqarQã,124,124
57,mfmûL_VooárilxfJ7ÚOÚ,uKu_s_áiXT,124,124
393,û1CKuifZcfuopVlÚ,UzQnhciyé9tk8ûKkGGY,124,124
74,ib0bJKéGpsÚ1P_gÂSc,Ç9tbõGQjg4g,124,124
276,ezzCÉfp9uW4BV_hÊiIvÕr6oRQ,ÉXéWTáKLWFZHk2gÛTtÁzCZYabÇ7tB,124,124
293,cdÃ8xCÊTMvaiHO,UBaáy0Tewá9ÉlN2OOânF7h8,124,124
58,RsBõoooSsâvRoMeJyzRY1dÛcÛa4,vãúbY3â8ÚõARlâSLjwsf0Mn,124,124
394,dú7ÉM1IaõP7ig2_T6pAfêáit,3âÊúCLnVf6V6kfêç,124,124
75,êk0ÁrqÉz92dZKuPÚ,goLt8,124,124
277,tiÕêdÕU3fpqiTzF,kã9dÂGpUDhF6HÕObââváz1QN4á35,124,124
294,CSOWU3EêÉ7WcwHlUyõZãKÇáVfnÃD,5ÉU3tcvH6SzeÚQSW2hsY5ÂÛ,124,124
59,7pÂúKuMACqYORÉIâ,VoJaCr9nõr,124,124
395,ÚéENáxm3kcPBmÇÚLmzB9z,jVÉõxKêM8ûpSkÇheJbdç6,124,124
76,tiF8Mi8Og9qZÇ3dUYáû,pWhéLFsuÚb9T4zâtYXWC,124,124
278,ÚYNN3,KBcêdÚÕGÊ02ûÕcxÛssÚxâ3obNÇxFm,124,124
295,4vúÉV478y,8EK6áúWx66y7Iy,124,124
60,3wF69ÊpiTã0ph,uSJSÚWlUnAsxfr6,124,124
396,3tÛÊdLgB,Çãwlh3ÁKSIçãúWBçRfm,124,124
2,ÇJIgSQáSKkÊKâûyNõsOFYsú,nã6WBâÇmMIkM,124,124
77,NdÉÃwiNu,jAû4ayQT6êHacHéAúáZbãQH1s,124,124
279,SáTnS,Isêx7BEÚg,124,124
296,ÂBYeGJOY95,ãR1beçÛxçFéY,124,124
61,êÃKéhp,r8qÇRbxf7V,124,124
397,24x0õY,ác4HAoEvOVéûuoyCêkV1êqUaÁm_Rd,124,124
78,gISÊcipégd,ÊdEGõÛÂqáÛx8uHNDJ11C9PÛç7mRBx,124,124
280,EAID4gBÁHTJ26c_Ço,__7Ã9VvAQFxÁi,124,124
297,Xâ0h4L7ÊÇ,qfxUmÇxKéEiûÛúúSNKEPwjÂ,124,124
62,Be4rQáÇ7CÊ6HfFQÇzCÚSlÇÇa,IÃxqû72JTqrJ,124,124
398,OC8BÕvbtFCUGJIg3o3XFUA9TmHsi9,úvPW9bh1TKdRW2ow9rVãÇbW,124,124
79,CTxÇÃJDC,Re_hMY9WwrÊõe3ÃZPÕW,124,124
281,LXHRçtCâgsM,tn0X7A5XûÊÛNb2éçs,124,124
298,3JVfxú79DG0TÉEVXsÊõL5EYs1X,JCÂhE_wÁrfâ6dãÚVeWCX,124,124
63,NZICtcÛBcÛZ6wáqAzáqÉ,JrWhn,124,124
399,5âTIEãÛÊBWCiyffÁ,N19érzWÃÁMsÊEûQEújjFzâXk,124,124
80,eKs3GXdymn37NvLõÉqMfÕÉÚ8DPl,ÕdTozmXÚp78YGve_Z2AáZâh_,124,124
282,GlRvvXdÁ5Sç9u9zESyTgCWf,Á5XJÁgQS,124,124
299,jPÂ_1LyEÇbivaRxt7lÊgbV0iDkw,ffgePÉeS5jkBbrT5ybáAwTé3JGniÂ,124,124
64,WvQTv6AÕxDBAÕej,jÊJdsf9n2i11jVtyâtzS,124,124
400,dû6bj8éFs_ynV882ÛeÛ,VySõúhoYjETSAw5ãRúr,124,124
3,ypã9H5YMS,pêRãphWJcFçB7AêSC7háuÁwéo,124,124
81,êJlnLIÕÛmÕbÁhgN,õrMyÕCjvÊ6,124,124
283,FoÕat_âÛBúychÁsttx2dMzX,HÕktvúÁ9dItâyehÉL4ãûKDxO,124,124
300,Éõéâ7,19tK2GvAjúÊA7bLZÇaÉêRõdNC0IG,124,124
65,WQd2õMS2NjlqSsxHkVõÚ7vÚÉ,3pGZDBonTNhaÃy0ÁK0ûUcâraAÂIVfI,124,124
401,tCõêÉÚgÉmEûye9Msfe,L6HRexs1jçcbeQhéV6b,124,124
82,ÊToç4vê70úRJv,KEQJáÛP3BNã,124,124
284,DN5QJe0ÇcT8SêMFPDH,dÉKn3ÚSMêj,124,124
301,çBlÁZMP7HYÕ2Ésâ95ûkPP,JkÚXÕçWÛu,124,124
66,wtslnQ72f82yaP2nGvcQcOûÛ,S3i8hOQqÂXt6tÇBhlÁêXYzLÛV4l_á,124,124
402,iCjGkAûjk1p54ÛLWhwCjDONwCA4Ã,ÚúEO15WK6nâ6,124,124
83,çÂRÂjSuÊgxQ2,X3âÊSÃSãOSÉãxÃ,124,124
285,Zâq3O,VNçCçdKdW7sÁõSzÂ_iÁW_Úfmá8,124,124
302,0ÃãdE70ydRoÁFÚKwpY,âMkYÂÁ,124,124
67,muçÂnIPÚ7hoWJZ7eKySjrvv3jú,õ57taxzaANsOûAãâgduf46Fe,124,124
403,úçrMÁdsU4SEd1IáMfAsÇHk8R1ÛK,zbÚÁuNxSN7SlJa6OFRsgl,124,124
84,67NhÉr,8e4wJ2ak01xÇTuÁPDNÁeûQxXqMCçw,124,124
471,TpavhâjaPFGl,MÂzGDÕ,124,124
152,ga2wOÛ_IzhqfUsn8ÇuOK6xÚX0lGxPP,0ÛzÉáhFÇoEÉwÇitÊLûÕ4huhT,124,124
253,LVO5LKV7BwõyMxdÇ1IçêD,áÃH7úHiçHTE_Qõ8ZPÚ1mDDsQu_Siwx,124,124
472,mûhgU5ûõcfâõõ7co4ÚáwõDÉ,NzAYû,124,124
153,1BneÚdo0ÃcPZD24elEB,ÊâzûRétÉçz,124,124
254,áUê_AzdÛbú1ásCBãe3Td,wmKvxÛÛdqFgZaGúBFVLg4C,124,124
473,Ú1O_úcmQ1GQNyDãWpYÚOlFÉ,_fg9ç3,124,124
154,2UxmQsGBêûUãuâéyC4wk,Xv6IHÇzÛZ5mCEa1uÇ,124,124
255,cÃAakçg74C_,éf3PGBaUr0gapúçúZiA1éx,124,124
474,ÕStnTgGRûFs5á31hZ9q6wéúcD37ê,cÇtÇYObÃ5c2RA05Çb2hkçUkV6Hû,124,124
155,yÛCqÃgiSTKçÂNcÉZûxR4,fWscáMLu02Õu2fgsB7P,124,124
256,hVVAcoqNÊxQB,uJ2nhûSûENIwõ3eGÊXáKXw6ÉBE,124,124
475,gÃ6êé,EYOfEFFÛiFLsSBÕlÃQÃq25ÁkDgQç,124,124
156,qêKxwFUzxwCknççSBrûDsGHP4ç,jrNz2Éû,124,124
257,ÛIv08zÇQYÊÊfpT,ûTwLÕ27é,124,124
476,Hv85AEICWE,7EvDOvõPRimQQÃsãDUxSEi3ç0,124,124
157,sAaÁfAcXOOnHbZkrûS8ÛQÁ2YT,Nê7sM_ÁhDjúÂúzM,124,124
258,gMesá4ãVUúZ14êufÚç7TQy67CqÃuAg,cHGâwSARmr8çJ1Ê4,124,124
477,anúçWúéS58M6,1hYXÁzAgê3étkFá4IyúYÚ2,124,124
158,âé9fzc0ÁXMS5ÛEG_vZâx94r48ÇQPS,U8FE_kOc9Iqx,124,124
259,âZQXyR9fOÂ6KnjRA0grÛõvVo,õjThÁIQEgúayaêÂWc1qéê5OfDRTxEJ,124,124
478,WÇGéNl22OIiK7,ÚkBacnA_aPGê6J3S9_Ûfpl,124,124
159,Y5esD9á_CúÁçBéÁJWâi1f,ZçTHwNûqõÚ7âaTTGvrÛjûDK,124,124
260,gQRj3JX,Õ60HrP36eQotORPZÇjaêwv,124,124
479,ScjWxfXsÂÂhãOûGÇ810ã,kéÚÃÃK,124,124
160,urvÉDÂdsOkâ1_R,FÃoXwkÛ_zúq7,124,124
261,pãB5Ãt,BUH_NpkÂs,124,124
480,qP5klÇQé,tÉTdWv5_2Úid,124,124
161,ûQNêQIlRIdS7nXo4eaN,hNYéCv_mTYo3EgI5JÃêzk78ã95AZIe,124,124
262,0z4FnDûcnI6w9UHç97cSO7êÚádãC,êVQbOmFgay,124,124
481,9mkYc55KeeVcrnnÛ3o3Ãp,tdãqfR3ÃSDKP,124,124
162,ÚúIÕÉMH9u,MÛdsqdwidMnwRSÇsZQY6éS,124,124
263,swDB6y,iAhÃ0I0c9rúz,124,124
482,géSXl5RV4JqJDcYr0EiÇqmGÛOÕéâ_J,DjV1K8UZ2kPYRúéûçbHCzfxÛ,124,124
163,Rr0F47pÉFÂérZõrVhpJxÁzrIgiyú1,eJxévLqTqõAVgHõV,124,124
264,TvywÇãQQõçâ4c_Dqém,mÚd8fogxçê0oIÊ,124,124
483,r2PlRB,WÂn2êÊKs7ÊnJVã8yejá,124,124
164,0j4h5egiGlNû32X6WQPÚFûeU,UsPUõêuQÂ,124,124
265,3ÕÃRKPP6KsXÂJWÉxáÚ69FVQ3SÂ6Yt2,Á7mAlõyls7ow,124,124
484,FvãáTydê1YÃ2iT7S,JOg6DhMjq,124,124
165,âÛc3ÚE_dBy83ÊúkDXrrGYÛç,xsÃÛÚqknéÊkÛ_ç0û_wz4ÁIUC,124,124
266,ÁkYkAd4U,JâOFtLÁ,124,124
485,btkÊ689PTn_SRpkDH1,2f93aê_f3h8IZjú9Fkh9w,124,124
166,húçÉiS1IÚÛUTpqohYFÇv0Vp,PxEH_soJbiyÛ0lzwçvúmMyÉc9XOÕ7Y,124,124
267,t4dWõgN94,2pIX6mlsikxÚÁÃXõRãk5lbpÁêÂT8Q,124,124
486,Ua8JRO,GpUZpÚ98PmyUÉõy7Mfm,124,124
167,8afR2eátbwjuIHbêBaOnpX,VXEOb2xrÇ,124,124
268,xg9iUBTmNH5GbÁÁ7N,TÁÊKdBr5Êá0áâêq9çûIbÉú0FQâKÊn,124,124
487,pRhzJoM,0HÇuÛaélLEkCKJkgõéKPA5,124,124
168,ouéÉOvkz9mRiRyuJÕê,MaVsNA0DaHsR0PSÛPatÇ1Sõç,124,124
269,Fé1UJJ8ãm_xm,htihÚI0ÕIY4éÇâéûçOW,124,124
361,SXFGy6êáGãcdêWw9ãJ,ktLSGFk2zor8ãIjÉGloRFû,122,122
133,Iâ3ãhÚcoçTYtCUrjEH8Á7Õú,qJÕNêâÉãXCTJTpC1zGbcj5FUFqe8,122,122
294,lÁYFBaWL,bSMc6ÕÇÂékr82É,122,122
378,zéUkd8rÉT9bTjU,6rFÊCUÚ1eChÂféWNowb,122,122
67,4iStcIiWÃu72EâmU,R5XuálûG2Úp0Ã9u5S,122,122
429,hKf3lJzÂáqçûéu4,ÉeKxEéRcIDNûfhNÛrvZVv,122,122
362,ÉUÂjyNi__miHõVÉt4gõrtõtá1q,uLgoPA5MrúZp7ÊÇWJÊ2,122,122
295,YLPB0ÂbEÉ,wÁÚwÉfz9qJ,122,122
379,hh5ÉGÛt7ecaõejSo,00d5ÛbIe7oTLpÂHyz,122,122
57,IpYooHyczsé38ÛZBUhtd,DrêúQp,122,122
141,G5õXdvHLpm,t9sS9rurrzKúQgÕROúÊJábcyÛCÂYÂL,122,122
430,ãbYRl,YÛYaJfÚKwixTi3XBõIlQe,122,122
363,xiççuh8kja4la0US31WÚq0õbTâaMÕ,7Áú1WTZ9,122,122
296,vPqRnGfD,TLkGâfv,122,122
380,ywWÕKTRT3zE5õÁâWRMLÂDlezâÉe,cÛtdb_61NãéuYXÊQ4mYP0LQûÊ4sl0o,122,122
140,éõFéCûc_GbLSEmAFâMZêTáYA2A88jW,VEAPRúwIqH,122,122
431,2C_CH7ZyBÂPsuáõ,e51lLIÊJÂÃâUEÁÊÁ0ÇrMlui,122,122
364,x7VwáeÁN3bÕÁaC8aújõÉúD,pSytSãY7ÃOgnrÕ1gbâ,122,122
131,Û9KPÃ581AmhéOiYRû2q8r0l,uÇêãâcOw,122,122
297,00jNBûTcvcdezfhP3wYC,yDvepÊg6FçéjbRA,122,122
381,iyájvpqêxoRJâHÂZbP0,Â3yÁÉRÊIDTêaNMÉê895TMx3oq,122,122
432,mlRúÃú19CÁZÃnêf4DÕegGç7smBPCf,XY5JLõ6QúÁ,122,122
132,õêÛqrÉVcxXxÊ02,VçLéVAéGÛS5Ir3m7ÉÃwZ,122,122
365,ghBÂclCKylÇ0,WÂGâiNnEâv6KnÂNUÂ4áHãH,122,122
298,ÚdmXL_rf3LuÇP_mSUÕÉiqomBcÂWft1,ÉWJPfLsyH7ewqFFUvntl,122,122
382,mKTPk6ê2ãu5uQçA2vkqz,G_ls7Z,122,122
66,pêNõHtÁ40k2çc,kÉãã8uPÃteezL7Kd,122,122
139,UMC2PâÁAp0âqoCû2p3SMmGNÉ,7k1o2X1ss,122,122
433,ÊõâõBÂâu7Y,pB1Á9E9D25ÁOHNvÚ1UA3YbH,122,122
366,CÉÕLêdÛFFçÂW7V2qCpvÚ9ÁD1w,â4s70kicTuvÚln9HtXOX4ÉG,122,122
299,TQ8ÊugSyéGs,uçpUêVDTãK8g5Ç,122,122
383,RãZxçãÚRZêç4C,kâJdé9hûXmFûWJMpêâmÚ89jH,122,122
434,xHi3Rçç8JD,yÃnto,122,122
367,ybsUkátvõÛZJQ_zGçjU,cdE_wCÇzQuQUç5U,122,122
300,L1ápDúKDt_8hjlKçnÚWC_çlA3ÇUû4M,çp5eâXÃé,122,122
384,HIR66YF0kÛHúGvH3Iw7wáÉú2gÊ,s9hQAdUy4o7É1AY0Lê0aeêDaYrP,122,122
138,4nfht2bQPÁ,ZAUçPNMKbY4Lq3dHmÚ,122,122
435,lQq_áYrÕniZB0dlãûxxÊ1oÕW6h,jXkézS8eÊúYXlqaHuÛi,122,122
65,FCALsM0T1fb81TV9pUamtfÇH7Z,iGyd7,122,122
368,Casb9eZXO2fSZkH,IÂNtÛoÂehwFffkOO4O,122,122
79,Ála5mú3ú,b7CDQgV9BrawjTjLCaz,122,122
301,19YÃQC4,vÛRQNÃ9CI4,122,122
385,çLEoACuo,MÇ9XUi,122,122
64,1RUuÉÂ_,ÚmâNÕrOWVû_Et,122,122
436,Êe1ÚGX_lQrÂI5QFjM12Â_RIJ,7d8néTÉxtjntbHQ6JvâWÇêGÁéÕPp,122,122
369,QGgãtoÂrMÛaV1é5Ké0ZY,6cxRf3,122,122
130,b8o_jw_ÃF,ujsZ1IVÛmlafÛêCLUgH8ãBGAUãAOT,122,122
302,oúWZpIZlEKxpÚáfâAHba8Âi3Û19Ê,6yz6ûÂaLXÕmEHÕT,122,122
386,EDD9ÇRzRLicJQÁeõYÉoIGAQaeVÛDf,z5L6Je7pkiC,122,122
437,iâBÛÚUWÉCÉ7pFuoãkxUhêTçrR,6QÃMqzéQ,122,122
370,LwdYld_Hâ5kyZâL4áJRZKnGQú2QfF,YáLsÃDON,122,122
303,DobJ8WO7ggWAV7WInÁ,Y7YçSÁûN4JgÚúVTDIÚV9ÉkÃçSdÕÁ,122,122
387,ÁãuÂCÛTB3mv2õ2kl4,AcnKálIB4Ûwáââm,122,122
438,Tã3WruÊ,êtÂ5O_xGsÚcÛ5Ar1ÚEâYb_Ûe,122,122
63,dÚâÕnTvÃsE_sHFtO,Nú8PvÇ0MéfDIq7,122,122
137,YQÚOm36hYw,OÁQjJ3ã,122,122
371,2ÚsPKB_Vx3ûÂ360AÊ,úgçVEUDûRrjsbÚfbOmcvK,122,122
304,hQçh_h0êMÃq,3q1XB,122,122
388,XsÕãk11déÁ2_FyãKPÊ4d5sMT7Ozi,W3ûKGhGûÃUk3çuSjÕWÕhÇÕZfya3uD,122,122
135,wCWbTpTÛR6pbnEqJYaOWp,ÂTÚÊZQÚ,122,122
62,çÁúâúRAkfáZ6âGúM6z4ÕÃMõzeÂÃNP,1mDqáJ8áQUÕÇ49mBiâõZ_PQ5Û,122,122
439,DêpFnqlKUTiV_YTEÉXvmWFNqDE,zjkQKazTKFuuslJçCf5,122,122
134,sdõ7V_kIWBUQR,QÁÊrÉVv6LáTfãBÁTç,122,122
372,árPsbáQéN69Ãl,ÛT4õotK_Õmú1áM_BhÊSsáauX1CÂ,122,122
58,zssÉat,1éÛun0,122,122
305,úgwKbêyeÊWUC,aeÊRQMMvÚWQõÊDõIZ5UN18Ç,122,122
389,q_8HêVÕúûX,H_Yp_YégÉIFYC4H3mrrukiMûxDogHZ,122,122
440,23QFOiNJvJU1ÉÉWNU,sLSãJ,122,122
373,DXeûÊbthjRaõ5tÂVkY8qZãjCgcMPp,rw_jJõrÕcaJ,122,122
143,9EãwfRÚtÊÉÃwOyáêd4ú3fUTâyÉ0éoM,áIâçÉ6qEõLdÛgçúwo,122,122
306,MXmu3InHgDÊX6_SnâãõzHg9ÉuS22R,ûk9x2âBÁaÂBõ7õÚOV9vÕVu,122,122
390,T_wúhBkdêzÚaÁ9j26ãÂ5V,KÉ0ppKçÇbÊtkyuS,122,122
441,TsêZÚGd8i,a5âÚêRqÛãwuFkYÊXé,122,122
61,3TzÊBêãHFáIXãáBgy6,3ãõÚ5mdVqXDçÊurvéicSs9P7É11G,122,122
374,xjJúcTÂl8ÁxHYrÂUé6úãnm8WêAat,wHytg2ÉéÉmêSkNsm0k,122,122
307,abIU_á9áÃ,rÊÚgF0QÃvf4aPZ2hPhkr,122,122
391,ÊCS9q,CFnGHFYbeÂ8ÛÉqkqé,122,122
60,bITzhû7gtC1trYÁÕûÕYmÂ5ÇTB,wâgsAUêxoõÚ8uÉÉCÃ9DÉÕnO,122,122
142,rÚÊMGZ4UDKf3VéS61xÊNBPWM9GS,QÁz3Ú,122,122
442,nb9ÂtdHtÕHYBfZBy,uqrpGzzÕ_huNcg,122,122
375,XKEOQrKfB48qiçcaGçLuyeEGÉu,3ZQQbd5XPúâkaÚ59áQtzêYÚkÇá,122,122
308,éTõÊJ2CkF1écZUuZ7ál0áQ7MAbL,XLâ1IrãqIYÇOS5,122,122
392,Õb5Qz6,rÉúnUZboOÁ8ÚT9ÃrYnõFvÉVBÂJõúNB,122,122
443,J9IÚE6QdÉUpáÛ,rm0gNjÂaUqHõvXGzNNÁeÛõDqV8,122,122
376,yrZrRJ0rÊmmmÁáTDwBÃ,ZSMCãUkHçpL5ÉZ,122,122
56,Q3Éa2ÂJpÂMiJkÂ7iyâõAâuê0Ã6,ÃWeEg33VÇUÂDv0i4LeiyR,122,122
309,ên0c9JV2wÂE39nâkUP,JÊit9iszr,122,122
393,6êM7xhOâuCãçI1áBeaaAq4BI_ÕlâûV,Ée8ÛJéF3u,122,122
78,rt6e_Âiruc,lWbhéÇÂû6AãFGiYYéBTçrçHzUxRI,122,122
136,ZFKÚ_hwgDlõUkucÚMVHxOáf0çXS,2çTe9ÛugwDbfOÚ2_TfÛCxOãO,122,122
59,PpçhMaTR4cê_fpÂ_,UâNSM1,122,122
444,EGZcfÊã3cesijÕHfzkgÊû4YC9g118Á,DgZh2QAt8_s6gRMÕg3aeÛÊ6ûõlD9S,122,122
377,8WEâZém1elAVBX,5çk_ZvQf,122,122
310,LoEoÉÛ8IDaAN,ÇsáKxHÕ_RÃNCÃêjey,122,122
